SW2,ElevRaw,waterStage,flowm3s
2023-01-18 21:00:00,145.47432288668156,148.87432288668157,7.331779728766697
2023-01-18 22:00:00,145.47897648549332,148.87897648549333,7.462120417875175
2023-01-18 23:00:00,145.4810542837659,148.8810542837659,7.520613589553507
2023-01-19 00:00:00,145.4821899029771,148.8821899029771,7.5526603275923545
2023-01-19 01:00:00,145.48507957432005,148.88507957432006,7.634451870657307
2023-01-19 02:00:00,145.48825925699603,148.88825925699604,7.72485974858169
2023-01-19 03:00:00,145.50602096007142,148.90602096007143,8.170632949485036
2023-01-19 04:00:00,145.51749687394062,148.91749687394062,8.51218130393412
2023-01-19 05:00:00,145.5474925384838,148.9474925384838,9.363050013452593
2023-01-19 06:00:00,145.5646867719436,148.9646867719436,9.911469195348385
2023-01-19 07:00:00,145.59951296913783,148.99951296913784,11.060924086238384
2023-01-19 08:00:00,145.66180509153423,149.06180509153424,13.24286618727669
2023-01-19 09:00:00,145.72407324112984,149.12407324112985,15.491583184796461
2023-01-19 10:00:00,145.77647923433005,149.17647923433006,17.595749462716686
2023-01-19 11:00:00,145.81674715726564,149.21674715726564,19.28605518626189
2023-01-19 12:00:00,145.85447689660663,149.25447689660663,20.69883879348796
2023-01-19 13:00:00,145.8844404840854,149.2844404840854,22.062282010429485
2023-01-19 14:00:00,145.90672827102497,149.30672827102498,22.307926409693934
2023-01-19 15:00:00,145.95056600129956,149.35056600129957,24.197296739307316
2023-01-19 16:00:00,145.94222472887822,149.34222472887822,23.84817333512193
2023-01-19 17:00:00,145.94560120939744,149.34560120939744,23.958600435250595
2023-01-19 18:00:00,145.95633773524867,149.35633773524867,24.476101903571497
2023-01-19 19:00:00,145.97647414776992,149.37647414776993,25.406411414116253
2023-01-19 20:00:00,146.00965839256273,149.40965839256273,27.019391100205514
2023-01-19 21:00:00,145.98440256935754,149.38440256935755,25.80069149167355
2023-01-19 22:00:00,145.99803276201854,149.39803276201854,26.42918173235368
2023-01-19 23:00:00,146.01373886854876,149.41373886854876,27.227925164216625
2023-01-20 00:00:00,146.0060413196022,149.4060413196022,26.835136693136473
2023-01-20 01:00:00,145.9976433173356,149.3976433173356,26.409511210194427
2023-01-20 02:00:00,145.9973394351988,149.3973394351988,26.394166927372265
2023-01-20 03:00:00,145.9725495371958,149.3725495371958,25.212243421551513
2023-01-20 04:00:00,145.98675375932262,149.38675375932263,25.918135792232228
2023-01-20 05:00:00,146.02637784545342,149.42637784545343,27.878362440361556
2023-01-20 06:00:00,146.01078994518383,149.41078994518384,27.077147940155516
2023-01-20 07:00:00,146.03799416731064,149.43799416731065,28.482167872967693
2023-01-20 08:00:00,146.08182236223826,149.48182236223826,30.761775312869705
2023-01-20 09:00:00,146.12912647103508,149.52912647103508,33.15730888520133
2023-01-20 10:00:00,146.14399473396068,149.5439947339607,33.960510675861215
2023-01-20 11:00:00,146.1480149379547,149.54801493795472,34.06847419407378
2023-01-20 12:00:00,146.1831989560875,149.5831989560875,35.72763399427893
2023-01-20 13:00:00,146.1631968450241,149.5631968450241,34.63780843842219
2023-01-20 14:00:00,146.1825089447545,149.5825089447545,35.683941985868536
2023-01-20 15:00:00,146.1787310331519,149.5787310331519,35.44523835586576
2023-01-20 16:00:00,146.15431716234812,149.55431716234813,34.322719850867685
2023-01-20 17:00:00,146.16170140714092,149.56170140714093,34.547843999285305
2023-01-20 18:00:00,146.14501750233813,149.54501750233814,34.02068678708163
2023-01-20 19:00:00,146.14387965873357,149.54387965873357,33.953743201991145
2023-01-20 20:00:00,146.15889364286735,149.55889364286736,34.59501734124436
2023-01-20 21:00:00,146.15253171313196,149.55253171313197,34.216769464370635
2023-01-20 22:00:00,146.15572571993175,149.55572571993176,34.40641710882607
2023-01-20 23:00:00,146.12628576526376,149.52628576526376,32.99330081269257
2023-01-21 00:00:00,146.11562383552837,149.51562383552837,32.38649240802343
2023-01-21 01:00:00,146.13418388086038,149.53418388086038,33.38583542789267
2023-01-21 02:00:00,146.09462195112496,149.49462195112497,31.207462965783055
2023-01-21 03:00:00,146.10000197379097,149.50000197379097,31.507563673106215
2023-01-21 04:00:00,146.08031595792477,149.48031595792477,30.67984532734176
